file,block,n_tokens,speaker,source,translation
dom1Mai_O0727_0.mes,130,31,주인공,舞さんの結婚相手の候補は、あんた<6E5C>以外にもうひとりいたんだよ<485C>,
dom1Mai_O0727_0.mes,131,21,UNKNOWN_10,なんだって!?まさか、本当に君<6E5C>が……?<485C>,
dom1Mai_O0727_0.mes,132,11,주인공,もうひとりの候補だ!<485C>,
dom1Mai_O0727_0.mes,133,31,UNKNOWN_10,な、なんてことだ.そんな話は舞の<6E5C>お祖父さまから閉いてないぞ<485C>,
dom1Mai_O0727_0.mes,134,79,주인공,(……こいつ、よく俺の話を簡単に<6E5C>信じるな.普通もうちょっと疑って<6E5C>もよさそうなもんなのに<485C>言ってる俺ですら信じられないって<6E5C>のに……じつはいい奴なのか?)<485C>,
dom1Mai_O0727_0.mes,135,58,UNKNOWN_10,こうしてはいられない!<6E5C>君、<이름:3131>君と言ったかな?<6E5C>貴重な情報ありがとう<485C>早速帰って舞のお祖父さまに<6E5C>確認してみるよ<485C>,
dom1Mai_O0727_0.mes,136,22,주인공,いい奴なのかバカなのか、わからな<6E5C>いな……<485C>,
dom1Mai_O0727_0.mes,137,20,주인공,(まあいいや.とにかく他を探そ<6E5C>う!)<485C>,
dom1Mai_O0727_0.mes,138,14,주인공,俺は……舞さんの友だちだ!<485C>,
dom1Mai_O0727_0.mes,139,26,UNKNOWN_10,そうか、それで親切に舞を探してく<6E5C>れているんだね?<485C>,
dom1Mai_O0727_0.mes,140,7,주인공,お、おう……<485C>,
dom1Mai_O0727_0.mes,141,39,UNKNOWN_10,じゃあ、舞を見つけたらすぐに知ら<6E5C>せてくれ.それじゃ、僕はこれで失<6E5C>礼するよ<485C>,
dom1Mai_O0727_0.mes,142,82,주인공,(何をやってるんだ俺は!……そ<6E5C>れにしても、あっさり信じたな、<6E5C>あいつ<485C>単純というかバカというか……<485C>じつはいい奴なのかな.<6E5C>まあいいか.<6E5C>とにかく他を探そう!)<485C>,
dom1Mai_O0727_0.mes,143,41,주인공,(誰もいない……ここじゃなかった<6E5C>か.だとすれば他に思い出の場所と<6E5C>いえば……)<485C>,
dom1Mai_O0727_0.mes,144,41,주인공,(誰もいない……ここじゃなかった<6E5C>か.だとすれば他に思い出の場所と<6E5C>いえば……)<485C>,
dom1Mai_O0727_4.mes,0,41,주인공,(ダメだ……どこにもいない.<6E5C>しょうがない、今日はあきらめて<6E5C>部屋に帰るか……)<485C>,
dom1Mai_O0727_4.mes,1,21,주인공,(舞さん……どこに行っちゃったん<6E5C>だよ)<485C>,
dom1Mai_O0727_4.mes,2,7,[효과음/내레이션],♪ピンポ~ン<485C>,
dom1Mai_O0727_4.mes,3,6,주인공,舞さん!?<485C>,
dom1Mai_O0727_4.mes,4,4,[효과음/내레이션],ガチャ<485C>,
dom1Mai_O0727_4.mes,5,15,주인공,レオナ!……とハイデルンさん<485C>,
dom1Mai_O0727_4.mes,6,72,UNKNOWN_0f,お邪魔するよ、<이름:3131>君.<6E5C>事情はレオナから閉いた<485C>君が探していた不知火舞さんだが、<6E5C>私の調べた情報によると、今日の午<6E5C>後の電車で街を離れたようだ<485C>,
dom1Mai_O0727_4.mes,7,9,주인공,そ、そんな……!<485C>,
dom1Mai_O0727_4.mes,8,10,Leona,……落ち着きなさい<485C>,
dom1Mai_O0727_4.mes,9,24,UNKNOWN_0f,安心したまえ.被女の行き先も調べ<6E5C>がついている<485C>,
dom1Mai_O0727_4.mes,10,19,주인공,ほ、本当ですか!<6E5C>舞さんはどこに!?<485C>,
dom1Mai_O0727_4.mes,11,14,UNKNOWN_0f,被女は、実家に帰ったようだ<485C>,
dom1Mai_O0727_4.mes,12,45,주인공,……そんな.もう帰っちゃったんで<6E5C>すか.それじゃあもう心の整理がつ<6E5C>いたってことかよ……<485C>,
dom1Mai_O0727_4.mes,13,11,Leona,だったら、どうなの?<485C>,
dom1Mai_O0727_4.mes,14,3,주인공,え?<485C>,
dom1Mai_O0727_4.mes,15,40,UNKNOWN_0f,被女が心の整理をつけて帰った<6E5C>から、君はそれであきらめる<6E5C>のか?と閉いてるのだ<485C>,
dom1Mai_O0727_4.mes,16,14,주인공,い、いや、そんなことは……<485C>,
dom1Mai_O0727_4.mes,17,7,Leona,だったら……<485C>,
dom1Mai_O0727_4.mes,18,30,UNKNOWN_0f,どうして今すぐにでも飛び出してい<6E5C>かないんだ?と言っている<485C>,
dom1Mai_O0727_4.mes,19,3,주인공,……<485C>,
dom1Mai_O0727_4.mes,20,3,Leona,……<485C>,
dom1Mai_O0727_4.mes,21,68,UNKNOWN_0f,今日はもう遅い.明日の朝一番の電<6E5C>車で行くしかないだろう<485C>君が本当に被女のことを<6E5C>思うのであれば、迷うことは<6E5C>ないはずだ、と言っている<485C>,
dom1Mai_O0727_4.mes,22,9,Leona,……言ってないわ<485C>,
dom1Mai_O0727_4.mes,23,6,UNKNOWN_0f,そ、そうか<485C>,
dom1Mai_O0727_4.mes,24,69,주인공,レオナ……ありがとう.<6E5C>俺、行ってみるよ<485C>もうダメなのかもしれないけど、<6E5C>間に合わないかもしれないけど、<6E5C>やれるだけのことはやってみる!<485C>,
dom1Mai_O0727_4.mes,25,5,Leona,……そう<485C>,
dom1Mai_O0727_4.mes,26,133,UNKNOWN_0f,それでこそ男だ.<6E5C>愛する女のために全力で<6E5C>行動できなくてどうする<485C>若いうちは、勢いだけで<6E5C>ぶつかっていけばいい<485C>中途半端にかしこくなってしまった<6E5C>大人にはできないことだ<485C>もしダメだったとしても、君には<6E5C>まだまだ後悔してやり直せる時間が<6E5C>あるじゃないか、と言っている<485C>,
dom1Mai_O0727_4.mes,27,3,Leona,……<485C>,
dom1Mai_O0727_4.mes,28,3,주인공,……<485C>,
dom1Mai_O0727_4.mes,29,3,UNKNOWN_0f,……<485C>,
dom1Mai_O0727_4.mes,30,19,Leona,……父もこう言ってるわ.<6E5C>がんばって<485C>,
dom1Mai_O0727_4.mes,31,26,주인공,お、おう.ハイデルンさん、<6E5C>ありがとうございました<485C>,
dom1Mai_O0727_4.mes,32,13,UNKNOWN_0f,う、うむ.がんばりなさい<485C>,
dom1Mai_O0727_4.mes,33,4,주인공,はい!<485C>,
dom1Mai_O0727_4.mes,34,35,주인공,(よし、明日の始発の電車で<6E5C>行くぞー!待っててください、<6E5C>舞さん!)<485C>,
dom1Mai_O0727_4.mes,35,8,주인공,キングさん……<485C>,
dom1Mai_O0727_4.mes,36,16,King,なんだ、えらく残念そうな顔だな<485C>,
dom1Mai_O0727_4.mes,37,12,주인공,いや、そんなことは……<485C>,
dom1Mai_O0727_4.mes,38,29,King,いいよ、無理しなくて.それより、<6E5C>舞の行き先がわかったよ<485C>,
dom1Mai_O0727_4.mes,39,8,주인공,本当ですか!?<485C>,
dom1Mai_O0727_4.mes,40,40,King,ああ.お客さんにそれとなく閉いて<6E5C>回ってたら、会って少し話したって<6E5C>人がいてね<485C>,
dom1Mai_O0727_4.mes,41,15,주인공,そ、それで、舞さんはどこに?<485C>,
dom1Mai_O0727_4.mes,42,15,King,うん.……実家に帰ったらしい<485C>,
dom1Mai_O0727_4.mes,43,27,주인공,実家、ですか…….もう心の整理を<6E5C>つけて帰ったんだな<485C>,
dom1Mai_O0727_4.mes,44,10,King,何を言ってるんだ?<485C>,
dom1Mai_O0727_4.mes,45,3,주인공,え?<485C>,
dom1Mai_O0727_4.mes,46,40,King,<이름:3131>君はそれで納得なのか?<6E5C>もうこれで舞に会えないとしても、<6E5C>それでいいのか?<485C>,
dom1Mai_O0727_4.mes,47,16,주인공,そんなことは、ないですけど……<485C>,
dom1Mai_O0727_4.mes,48,20,King,男だったら、もっとビシッとしなさ<6E5C>い!<485C>,
dom1Mai_O0727_4.mes,49,6,주인공,は、はい!<485C>,
dom1Mai_O0727_4.mes,50,84,King,舞は、好きで実家に帰ったわけじゃ<6E5C>ないんだろう?<485C><이름:3131>君に迷惑をかけたく<6E5C>ないから、自分にウソをついて<6E5C>心を整理したんじゃないのか?<485C>そんな舞を放っておくつもりかい?<485C>,
dom1Mai_O0727_4.mes,51,17,주인공,いえ!舞さんは必ず連れ戻します!<485C>,
dom1Mai_O0727_4.mes,52,64,King,よし、それでいい.私に舞のことを<6E5C>教えてくれた人は、舞がひどく悲し<6E5C>そうだったと言ってたよ<485C>あの子は、きっと<이름:3131>君を<6E5C>待ってる<485C>,
dom1Mai_O0727_4.mes,53,8,주인공,キングさん……<485C>,
dom1Mai_O0727_4.mes,54,9,King,行ってきなさい!<485C>,
dom1Mai_O0727_4.mes,55,11,주인공,はい!行ってきます!<485C>,
dom1Mai_O0727_4.mes,56,6,King,はい、これ<485C>,
dom1Mai_O0727_4.mes,57,7,주인공,これは……?<485C>,
dom1Mai_O0727_4.mes,58,40,King,舞の実家までの切<A916>だよ.今日はも<6E5C>う遅いから、明日の始発になって<6E5C>しまうけどね<485C>,
dom1Mai_O0727_4.mes,59,29,주인공,あ、ありがとうございます.<6E5C>俺、なんて言っていいのか……<485C>,
dom1Mai_O0727_4.mes,60,42,King,礼ならいらないよ.舞を連れ戻した<6E5C>時に、ふたりで店に来てくれればい<6E5C>い.待ってるよ<485C>,
dom1Mai_O0727_4.mes,61,66,주인공,(やっぱりキングさんは大人だな…<6E5C>….よし、俺もキングさんの気持ち<6E5C>を無駄にしないためにも頑張ろう!<485C>待っててください、舞さん!)<485C>,
dom1Mai_O0727_4.mes,62,32,UNKNOWN_29,泳<0000><0000><0000><0000><0003><0075><0003><0003><06F4><0001><0018><0019><0000><0001><0000><0000><0000><0024><0016><0010>夜分遅くに失礼するよ<485C>,
dom1Mai_O0727_4.mes,63,15,주인공,あ、あんたは……なんの用だ?<485C>,
dom1Mai_O0727_4.mes,64,48,UNKNOWN_10,そんな親の仇を見るような目で見な<6E5C>いでくれ.君に舞の行方を教えてあ<6E5C>げようと思って来たんだから<485C>,
dom1Mai_O0727_4.mes,65,14,주인공,舞さん、見つかったのか!?<485C>,
dom1Mai_O0727_4.mes,66,51,UNKNOWN_10,ああ.<6E5C>さっき舞の実家に電話したんだが、<6E5C>もう実家に帰っているそうだ<485C>僕とは行き違いになったらしいな<485C>,
dom1Mai_O0727_4.mes,67,11,주인공,な、なんで実家に……<485C>,
dom1Mai_O0727_4.mes,68,15,UNKNOWN_10,もちろん、僕と結婚するためだ<485C>,
dom1Mai_O0727_4.mes,69,4,주인공,何!?<485C>,
dom1Mai_O0727_4.mes,70,50,UNKNOWN_10,舞からそう閉いたと、<6E5C>お祖父さまもおっしゃっていた<485C>短い婚約者レースだったが、<6E5C>僕の勝ちのようだね<485C>,
dom1Mai_O0727_4.mes,71,21,주인공,……まだだ.まだレースは終わって<6E5C>ない!<485C>,
dom1Mai_O0727_4.mes,72,73,UNKNOWN_10,案外見苦しい男だね、君は.<6E5C>あまり何かに執着するような<6E5C>人間には見えなかったけど<485C>これは舞自身が決めたことなんだ<485C>もう遊びの時間は終わったんだよ<485C>,
dom1Mai_O0727_4.mes,73,19,주인공,舞さんが心から望んだことじゃ<6E5C>ない!<485C>,
dom1Mai_O0727_4.mes,74,20,UNKNOWN_10,<이름:3131>君、みっともない真似は<6E5C>よさないか<485C>,
dom1Mai_O0727_4.mes,75,50,주인공,みっともなくてもなんでもいい!<6E5C>俺は舞さんに会いに行く!<485C>こんな……こんな結果<6E5C>納得がいくかよ!!<485C>,
dom1Mai_O0727_4.mes,76,36,UNKNOWN_10,フゥ……まぁ好きにすればいいさ.<6E5C>僕はこれから車で舞の実家へ<6E5C>向かうよ<485C>,
dom1Mai_O0727_4.mes,77,9,주인공,俺も乗せていけ!<485C>,
dom1Mai_O0727_4.mes,78,50,UNKNOWN_10,おいおい、礼儀知らずもそこまで<6E5C>いくと笑えないよ<485C>僕のどこにそんなことを<6E5C>してあげる義理があるんだ<485C>,
dom1Mai_O0727_4.mes,79,19,주인공,イヤだってんなら、<6E5C>力づくでも……!<485C>,
dom1Mai_O0727_4.mes,80,9,UNKNOWN_10,うぬぼれるな!!<485C>,
dom1Mai_O0727_4.mes,81,5,[효과음/내레이션],バキィ!<485C>,
dom1Mai_O0727_4.mes,82,5,주인공,うわー!<485C>,
dom1Mai_O0727_4.mes,83,41,UNKNOWN_10,あまりなめてもらっては困るよ.<6E5C>まだまだ君のような礼儀知らずに<6E5C>負ける僕じゃない<485C>,
dom1Mai_O0727_4.mes,84,7,주인공,く、くそ……<485C>,
dom1Mai_O0727_4.mes,85,16,UNKNOWN_10,それじゃ、僕はこれで失礼するよ<485C>,
dom1Mai_O0727_4.mes,86,84,주인공,(あ、あいつ……こんなに強かった<6E5C>のかよ.まったく拳が<6E5C>見えなかった<485C>でも……これで負けじゃない!<6E5C>俺は絶対舞さんを連れ戻して<6E5C>みせる!<485C>待っててください、舞さん!)<485C>,
dom1Mai_O0727_4.mes,87,37,UNKNOWN_29,<1410><0000><0000><0000><0000><0003><0075><0003><0004><09CC><0001><0018><0007><0000><0002><0000><0000><0018><0015><0000><0000><0000><0000><0000><0020><0014><0002>……なんだ、海堂か<485C>,
dom1Mai_O0727_4.mes,88,41,UNKNOWN_0a,なんだとはなんだテメェ.<6E5C>人がせっかく貴重な情報を<6E5C>持ってきてやったってのによぉ<485C>,
dom1Mai_O0727_4.mes,89,14,주인공,貴重な情報って……まさか!<485C>,
dom1Mai_O0727_4.mes,90,23,Yuri,うん.舞さんがどこに行ったのかわ<6E5C>かったよ!<485C>,
dom1Mai_O0727_4.mes,91,9,주인공,ほんとですか!?<485C>,
dom1Mai_O0727_4.mes,92,29,Yuri,うん.それでね…….舞さん、実家<6E5C>に帰っちゃったらしいの<485C>,
dom1Mai_O0727_4.mes,93,8,주인공,そ、そんな……<485C>,
dom1Mai_O0727_4.mes,94,28,UNKNOWN_0a,ハッ、情けねぇテメェに愛想尽かせ<6E5C>て帰っちまったんだよ<485C>,
dom1Mai_O0727_4.mes,95,19,Yuri,海堂くん、そんな言い方はないで<6E5C>しょ<485C>,
dom1Mai_O0727_4.mes,96,158,[선택지],<0144><0136><000A>いいえ、言わせてもらいます.<6E5C>オイ、<이름:3131>!<485C>テメェがもっとしっかりしてれば<6E5C>舞さんは帰らないで済んだんじゃ<6E5C>ねぇのか?<485C>テメェがふぬけてなかったら、<6E5C>舞さんはここにいられたんじゃ<6E5C>ねぇのか?<485C>テメェがぐずぐずしてなかっ<6E5C>たら、舞さんが帰る前に見つける<6E5C>ことができたんじゃねぇのか?<485C>全部テメェのせいなんだよ!<485C>,
dom1Mai_O0727_4.mes,97,6,Yuri,海堂くん!<485C>,
dom1Mai_O0727_4.mes,98,31,주인공,いや、いいんですユリさん.<6E5C>ほんと、海堂の言うとおりですから<485C>,
dom1Mai_O0727_4.mes,99,7,Yuri,<이름:3232>くん……<485C>,
dom1Mai_O0727_4.mes,100,21,주인공,ほんと、俺がもっとしっかりしてれ<6E5C>ば……<485C>,
dom1Mai_O0727_4.mes,101,7,UNKNOWN_0a,バカヤロー!<485C>,
dom1Mai_O0727_4.mes,102,5,[효과음/내레이션],バキィ!<485C>,
dom1Mai_O0727_4.mes,103,7,Yuri,海堂くん!?<485C>,
dom1Mai_O0727_4.mes,104,6,주인공,ぐ……何を<485C>,
dom1Mai_O0727_4.mes,105,65,UNKNOWN_0a,いつまでテメェはそうなんだよ!<6E5C>からっぽの頭でグダグダ悩みや<6E5C>がって!<485C>惚れた女ひとり取り返すことも<6E5C>できねぇのか、テメェは!!<485C>,
dom1Mai_O0727_4.mes,106,5,주인공,海堂……<485C>,
dom1Mai_O0727_4.mes,107,79,UNKNOWN_0a,ハッ、これがたとえまぐれでもオレ<6E5C>に勝ったヤツかと思うと、情けなく<6E5C>なるぜ!<485C>テメェも男なら、今すぐ走ってでも<6E5C>舞さんのところまでぶっ飛んで行き<6E5C>やがれ!!<485C>,
dom1Mai_O0727_4.mes,108,3,주인공,……<485C>,
dom1Mai_O0727_4.mes,109,10,Yuri,あたしも、そう思う<485C>,
dom1Mai_O0727_4.mes,110,7,주인공,ユリさん……<485C>,
dom1Mai_O0727_4.mes,111,102,Yuri,悩んでてもしょうがないでしょ!<485C>男の子だったら、わき目もふらずに<6E5C>好きな子のところまでダッシュ<6E5C>しなきゃ!<485C>ほら、すぐに用意する!<485C>もう電車がないから明日になっちゃ<6E5C>うけど、今できることは今すぐ<6E5C>やる!<485C>,
dom1Mai_O0727_4.mes,112,6,주인공,は、はい!<485C>,
dom1Mai_O0727_4.mes,113,16,UNKNOWN_0a,ったく、世話の焼けるヤローだぜ<485C>,
dom1Mai_O0727_4.mes,114,38,Yuri,それじゃ、あたしたちは帰るね.<6E5C>ぜったい舞さんを連れて帰って<6E5C>くるんだよ!<485C>,
dom1Mai_O0727_4.mes,115,38,UNKNOWN_0a,テメェ、ひとりで帰ってきやがった<6E5C>ら、今度こそ足腰立たなくしてやる<6E5C>からな<485C>,
dom1Mai_O0727_4.mes,116,15,주인공,ユリさん、海堂……ありがとう<485C>,
dom1Mai_O0727_4.mes,117,8,Yuri,がんばるッチ!<485C>,
dom1Mai_O0727_4.mes,118,36,UNKNOWN_0a,ヘッ、気持ち悪いこと言ってねぇ<6E5C>で、さっさと支度しやがれ.<6E5C>じゃあな!<485C>,
dom1Mai_O0727_4.mes,119,75,주인공,(海堂にまで心配されて……俺って<6E5C>ほんと情けないな.<6E5C>でもおかげで心は決まった!<485C>絶対に舞さんを取り返して<6E5C>みせるぞ!待っててください、<6E5C>舞さん!)<485C>,
dom1Mai_O0727_4.mes,120,4,Athena,<이름:3232>!<485C>,
dom1Mai_O0727_4.mes,121,24,주인공,なんだ、アテナか.<6E5C>どうしたんだよ、怖い顔して<485C>,
dom1Mai_O0727_4.mes,122,32,Athena,どうしたじゃないでしょ!<6E5C>なんで<이름:3232>はこんなとこに<6E5C>いるのよ!<485C>,
dom1Mai_O0727_4.mes,123,16,주인공,いや、だってここ俺の家だし……<485C>,
dom1Mai_O0727_4.mes,124,19,Athena,ハァ……ほんとに昔から変わらない<6E5C>ね<485C>,
dom1Mai_O0727_4.mes,125,5,주인공,何がだよ<485C>,
dom1Mai_O0727_4.mes,126,64,Athena,ほしいものがあっても、がんばって<6E5C>まで手に入れようとしないところ!<6E5C>さっきキングさんに閉いたよ<485C>舞さん、いなくなったんでしょ?<485C>,
dom1Mai_O0727_4.mes,127,20,주인공,な、なんでキングさんがその<6E5C>ことを……<485C>,
dom1Mai_O0727_4.mes,128,28,Athena,この街のことで、キングさんが知ら<6E5C>ないことなんてないの<485C>,
